t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
ɣ	j	. _ i
b	ɸ	# _
o o	u ɔ	
o o	u ɔ	
kʰ r	s ∅	. _
kʰ r	s ∅	. _
kʰ r	s ∅	. _
kʰ r	s ∅	. _
kʰ r	s ∅	. _
u o k ̚	u ∅ ∅	. ∅ _ _ .
t	h	_ ʊ
t	h	_ ʊ
t	h	_ ʊ
t	h	_ ʊ
t	ṛ	_ ʊ
g	c	_ ü
g	c	_ ü
g	c	_ ü
g	c	_ ü
g	c	_ ü
i ̝ a	e ə	
o e	ɔ ɛ	
o e	ɔ ɛ	
o e	ɔ ɛ	
o e	ɔ ɛ	
o e	ɔ ɛ	
o e	ɔ ɛ	
o e	ɔ ɛ	
o e	ɔ ɛ	
∅ ĕ	ɪ̆ e	. t ͡ ʃ _ t ̚ .
t	d	# _
t	d	# _
t	d	# _
t	d	# _
t	d	# _
t	d	# _
t	d	# _
t	d	# _
t	d	# _
kʷ	kʲ	i _
k	p	_ ʊ
d	t͡s	_ ɪ
d	t͡s	_ ɪ
d	t͡s	_ ɪ
d	t͡s	_ ɪ
d	t͡s	_ ɪ
d	t͡s	_ ɪ
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
g	z	_ i
w	v	
w	v	
w	v	
w	v	
w	v	
w	v	
m	∅	. _ l
k	t͡s	# _ i ̝
k	t͡s	# _ i ̝
a	∅	o _
u u	ɥ i	
u u	ɥ i	
u u	ɥ i	
u u	ɥ i	
j	dʲ	# _
j	dʲ	# _
d	b	# _
l	j	. g _
t	t ̠	_ ü
n	ɲ	# _ i ̝
n	ɲ	# _ i ̝
n	ɲ	# _ i ̝
n	ɲ	# _ i ̝
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
b	w	_ ɔ
t	r	N _
t	r	N _
t	r	N _
t	r	N _
t	r	N _
t	r	N _
r	t	
ɓ̥ˀ	f	# _
ɓ̥ˀ	f	# _
ɓ̥ˀ	f	# _
k	x	_ o
b	s	_ ɪ
l	ɾ	
l	ɾ	
u ̝ u ̝	u ə	
ɣʷ	w	. _
t	s	_ u
t	s	_ u
t	s	_ u
t	s	_ u
t	s	_ u
t	s	_ u
t	s	_ u
t	s	_ u
t	s	_ u
i w e	∅ ∅ y	. ∅ _ ŋ .
j	d͡z	
j	d͡z	
b	v	_ ɔ
b	v	_ ɔ
b	v	_ ɔ
i ̝ u	i	
i ̝ u	i	
i ̝ u	i	
i ̝ u	i	
i ̝ u	i	
i ̝ u	i	
i ̝ u	i	
i ̝ u	i	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
i ̝ a	i a	
e a	∅ æ	. t ͡ ͡ _ n .
e a	∅ æ	. t ͡ ͡ _ n .
t	g	# _
t	g	# _
b	f	_ i
b	f	_ i
b	f	_ i
b	f	_ i
b	f	_ i
b	f	_ i
b	f	_ i
b	f	_ i
b	f	_ i
j	d ̠	_ ɪ
u ̝ u ∅	u w e	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
u a	o a	
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
p	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
c	ʃ	_ ɪ
d͡z	ɬ	. _
d͡z	ɬ	. _
d͡z	ɬ	. _
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
c	t͡s	
u ̝ a	y	
k	h	_ o
k	h	_ o
k	h	_ o
t	t ̠	
ɪ̆ ɑ	i e	. ∅ _ .
p	h	_ ʊ
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
o o	ɔ	
g	ʃ	_ i
g	ʃ	_ i
g	ʃ	_ i
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
t	f	_ u
k r	h ∅	. _
ɪ̆ a u	ɪ̆ ɛ u	. ∅ _ .
c	t̠͡ʃ	# n _
s	sʰ	. _
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
b	z	_ ü
ŏ ∅	u ɑ̆	_ k .
t ̠ʲ	ʈ͡ʂ	
g	t̠͡ʃ	# _
ɨ	∅	_ i
ɨ	∅	_ i
ɨ	∅	_ i
ɨ	∅	_ i
p	ȹ ͡ f	# _ u ̝ ̝
m	b	
m	b	
m	b	
m	b	
i ̝ a	i	
i ̝ a	i	
i ̝ a	i	
i ̝ a	i	
i ̝ a	i	
i ̝ a	i	
i ̝ a	i	
i ̝ a	i	
u	ɔ	
u	ɔ	
u	ɔ	
u	ɔ	
u	ɔ	
u	ɔ	
u	ɔ	
u ̝	iː	
b	v	# _
b	v	# _
b	v	# _
b	v	# _
b	v	# _
b	v	# _
t	s	_ ʊ
t	s	_ ʊ
t	s	_ ʊ
t	s	_ ʊ
t	s	_ ʊ
t	s	_ ʊ
t	s	_ ʊ
t	s	_ ʊ
t	s	_ ʊ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
d	s	_ ɪ
e	a	o _
p	f	# _ i ̝
p	f	# _ i ̝
lʰ	l	. _
d	j	_ ʊ
d	j	_ ʊ
d	j	_ ʊ
d	j	_ ʊ
d	j	_ ʊ
d	j	_ ʊ
k ̚	∅	. ∅ u _ .
k	ɟ	# _
p r	pʲ ∅	. _
p r	pʲ ∅	. _
p r	pʲ ∅	. _
g	x	_ #
o o	o u	
o o	o u	
o o	o u	
o o	o u	
o o	o u	
o o	o u	
ɪ	i	
ɪ	i	
k	x	_ ɔ
o ∅ d	ɥ ɛ ɲ	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
e e	ə	
d	ʒ	_ u
d	ʒ	_ u
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
p	b	# _
ɪ̆ w ŏ	ɪ̆ w o	. ∅ _ k ̚ .
gʷ r	c ∅	. _
gʷ r	c ∅	. _
gʷ r	c ∅	. _
ɓ l	m ∅	. _
b	ʃ	_ i
b	ʃ	_ i
b	ʃ	_ i
b	ʃ	_ i
b	ʃ	_ i
o o	ɔ ɛ	
o o	ɔ ɛ	
o o	ɔ ɛ	
e a	e	
e a	e	
e a	e	
e a	e	
d	t͡s	_ ü
d	t͡s	_ ü
d	t͡s	_ ü
d	t͡s	_ ü
d	t͡s	_ ü
d	t͡s	_ ü
ɟ	z	# n _ i ̝
tʰ	t ̠ʰʲ	. _ ĕ
j	ỹ	_ Ṽ
j	ỹ	_ Ṽ
j	ỹ	_ Ṽ
j	ỹ	_ Ṽ
j	ỹ	_ Ṽ
j	ỹ	_ Ṽ
j	ỹ	_ Ṽ
i	əː	
i	əː	
i	əː	
i	əː	
m	w	# _
m	w	# _
m	pʰ	. _ r
j	x	
b	v	# _ u ̝
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
ɓ	w	i ̝ _
t	n	# _
t	n	# _
t	n	# _
t	n	# _
t	n	# _
t	n	# _
t	n	# _
t	n	# _
t	n	# _
t	n	# _
a i ̝	ɛ	
a i ̝	ɛ	
a i ̝	ɛ	
xʷ	t̠͡ʃ	_ i
g	r	_ i
e i ̝	i	
r	ɣ	. k _
i m	e ∅	_ #
i u ̝	i u	
i u ̝	i u	
e	i	n _
d	ṛ	
d	ṛ	
d	ṛ	
d	ṛ	
g	j	_ ɪ
g	j	_ ɪ
g	j	_ ɪ
g	j	_ ɪ
g	j	_ ɪ
g	j	_ ɪ
g	j	_ ɪ
g	j	_ ɪ
g	j	_ ɪ
u aː ∅ t ̚	u ɑ i ∅	. ∅ _ .
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
o o	ɔ ɔ	
t ͡ r	t̠͡ʃ	
t ͡ r	t̠͡ʃ	
a i ̝	a a	
a	o	
a	o	
g	r	# _
e d	iː ∅	
e e	ɛ	
e e	ɛ	
e e	ɛ	
e e	ɛ	
e e	ɛ	
e a	∅ æ	. t ͡ t _ n .
e a	∅ æ	. t ͡ t _ n .
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
p	f	_ ʊ
a	u	_ r e
n	ð	. _
o e	ɔ ɔ	
o e	ɔ ɔ	
c	t̠͡ʃʰ	
c	t̠͡ʃʰ	
c	t̠͡ʃʰ	
c	t̠͡ʃʰ	
c	t̠͡ʃʰ	
c	t̠͡ʃʰ	
c	t̠͡ʃʰ	
ɓ	b	
ɓ	b	
ɓ	b	
ɓ	b	
ɓ	b	
ɓ	b	
ɓ	b	
a e	a ɛ	
a e	a ɛ	
o d	ɛ ∅	
o d	ɛ ∅	
t͡s	ʃ	. _
t͡s	ʃ	. _
t͡s	ʃ	. _
t͡s	ʃ	. _
z	ɣ	. k _
a d	ɛː ∅	
ɪ̆ ɛ ŋ	i ∅ ŋ	. ∅ _ .
ᶑ	n	. _
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
ɟ	d͡z	
c	tʰ ̠	
k	h	# _
u u	y	
u u	y	
u u	y	
w æ i	u a i	. ∅ _ .
u u	u ə	
c	θ	_ i
x r	ð ∅	. _
x	t̠͡ʃ	
e o	ə a	
e o	ə a	
e o	ə a	
p	v	# _
p	v	# _
p	v	# _
p	v	# _
p	v	# _
p	v	# _
p	v	# _
p	v	# _
p	v	# _
p	v	# _
g	l	# _
b	p	. _
b	ɓ	_ ɔ
a e	ɛ	
j	∅	
j	∅	
j	∅	
j	∅	
j	∅	
j	∅	
j	∅	
j	∅	
j	∅	
j	∅	
j	∅	
j	∅	
ɓ	m	
ɓ	m	
ɪ̆ ə	ə ɹ	n ʑ _ .
e	i	e _
m	∅	u _ #
a o	a i	
a o	a i	
a o	a i	
a o	a i	
a o	a i	
a o	a i	
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
p	h	_ ɪ
e e	i	
g	k	# n _
g	k	# n _
ɟ	dʲ	# _
ɟ	dʲ	# _
ɟ	dʲ	# _
ɟ	dʲ	# _
ɟ	dʲ	# _
ɟ	dʲ	# _
ɟ	dʲ	# _
ɟ	dʲ	# _
t ̠ʰʲ	ʈ͡ʂʰ	
ɑ	u	. ∅ _ .
k	c	_ i
k	c	_ i
k	c	_ i
c	s	. _
k	h	_ ɪ
k	h	_ ɪ
k	h	_ ɪ
k	h	_ ɪ
k	h	_ ɪ
k	h	_ ɪ
k	h	_ ɪ
p d	∅ d	. _
p d	∅ d	. _
p d	∅ d	. _
t͡s ⁿ r	tʲ ∅	. _
e aː t ̚	æ i ∅	. t _ .
e aː t ̚	æ i ∅	. t _ .
e aː t ̚	æ i ∅	. t _ .
e aː t ̚	æ i ∅	. t _ .
k	ȹ	_ ʊ
k	ȹ	_ ʊ
k	ȹ	_ ʊ
k	ȹ	_ ʊ
k	ȹ	_ ʊ
k	ȹ	_ ʊ
k	ȹ	_ ʊ
k	ȹ	_ ʊ
u i ̝	u i	
u i ̝	u i	
u i ̝	u i	
u i ̝	u i	
u i ̝	u i	
u i ̝	u i	
u i ̝	u i	
u i ̝	u i	
u i ̝	u i	
u i ̝	u i	
ɟ	s	. _
ɟ	s	. _
ɟ	s	. _
ɟ	s	. _
k	g	# _
k	g	# _
k	g	# _
k	g	# _
k	g	# _
k	g	# _
k	g	# _
k	g	# _
w	v	. _
w	v	. _
w	v	. _
w	v	. _
w	v	. _
w	v	. _
w	v	. _
w	v	. _
w	v	. _
w	v	. _
n	nʲ	# _ u ̝
i ̝ u	i i	
i ̝ u	i i	
p	ȸ ͡ v	# _ i ̝
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
g	∅	# _
i ̝	i	_ d
k	ȹ ͡ f	# _ u ̝
a	∅	_ ɨ
a	∅	_ ɨ
k ∅	k ɸ	# _ u ̝
d	j	_ u
d	j	_ u
d	j	_ u
d	j	_ u
d	j	_ u
d	j	_ u
e o	ɛ ɔ	
e o	ɛ ɔ	
e o	ɛ ɔ	
e o	ɛ ɔ	
e o	ɛ ɔ	
e o	ɛ ɔ	
ɗ̥ˀ	d	# _
t	ɟ	# _
c	t͡s	# _ i ̝
j	t͡s	# _
j	t͡s	# _
u ̝ a	u i	
o o	u a	
ɲ	n	
ɲ	n	
t	tʰ	# _
u i ̝	o e	
g	∅	_ i
g	∅	_ i
e aː t ̚	æ i ∅	. ɕ _ .
ɓ l	n ∅	. _
s	ɬ	
u a	ɥ i	
p	∅	
p	∅	
p	∅	
p	∅	
p	∅	
p	∅	
p	∅	
p	∅	
p	∅	
p	∅	
p	∅	
p	∅	
d	n	_ #
d	n	_ #
k	ʃ	_ ɛ
k	ʃ	_ ɛ
k	ʃ	_ ɛ
kʷ ĩ	k u	
b	v	# _ u i ̝
t	s	# _ i ̝
t	s	# _ i ̝
t	s	# _ i ̝
t	s	# _ i ̝
t	s	# _ i ̝
ɣ	k	. _
ɣ	k	. _
ɪ̆ ɐ p ̚	i e ∅	. ∅ _ .
t͡s r	t͡s ∅	
t͡s r	t͡s ∅	
t͡s r	t͡s ∅	
ɪ̆ ɐ t ̚	i e ∅	. ∅ _ .
a	ɨ	
d	ʃ	_ i
p	ɸ	# _
d	n	_ Ṽ
d	n	_ Ṽ
a u	ɑ u	. ∅ _ .
x	k	_ a
b	v	
b	v	
b	v	
b	v	
b	v	
b	v	
b	p	_ #
b	p	_ #
b	p	_ #
b	p	_ #
b	p	_ #
b	p	_ #
b	p	_ #
b	p	_ #
p d	b r	. _
p d	b r	. _
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
k	ʃ	_ ü
u a	u i	
u a	u i	
kʰ l	kʰʲ ∅	. _
e d	ɛ ɲ	
e d	ɛ ɲ	
e d	ɛ ɲ	
e d	ɛ ɲ	
q	k	# _
q	k	# _
q	k	# _
g	j	_ ɛ
kʰ n	k j	. _
kʰ n	k j	. _
ɣʷ	v	. _
ɣʷ	v	. _
ɣʷ	v	. _
ɣʷ	v	. _
p	v	_ i
iː	i	
j	w	# _
j	w	# _
j	w	# _
j	w	# _
j	w	# _
j	w	# _
j	w	# _
j	w	# _
j	w	# _
j	w	# _
ɗ	∅	_ e
ɗ	∅	_ e
ɗ	∅	_ e
ɗ	∅	_ e
ɗ	∅	_ e
ɗ	∅	_ e
ɗ	∅	_ e
u u	e u	
i u ̝	e i	
d	ð	_ i ̝
d	ð	_ i ̝
d	ð	_ i ̝
i	ɨ	n _
c	sʰ	
a o	a ə	
a o	a ə	
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
g	s	_ ɪ
t	n	
t	n	
t	n	
t	n	
t	n	
t	n	
t	n	
t	n	
t	n	
x r	s ∅	. _
x r	s ∅	. _
x r	s ∅	. _
r	t ʼ	
k	∅	_ ɪ
k	∅	_ ɪ
k	∅	_ ɪ
k	∅	_ ɪ
k	∅	_ ɪ
k	∅	_ ɪ
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
b	w	_ o
k	x	
k	x	
k	x	
k	x	
k	x	
k	x	
k	x	
k	x	
k	x	
g	t̠͡ʃ	# _ i ̝
g	t̠͡ʃ	# _ i ̝
g	t̠͡ʃ	# _ i ̝
ɣ	∅	. _ y
m r	∅ ʃ	. _
m r	∅ ʃ	. _
m r	∅ ʃ	. _
ɣ	∅	. _ i
p	f	# _ u ̝ ̝
p	f	# _ u ̝ ̝
p	f	# _ u ̝ ̝
k	t ̠	_ ɪ
ɓˀ	b	# _
ɓˀ	b	# _
ɓˀ	b	# _
ɓˀ	b	# _
i u ̝	i a	
o i ̝	ɔ u	
o i ̝	ɔ u	
g	ʒ	_ u
g	ʒ	_ u
n	nʲ	# i ̝ _
i	∅	w _
i	∅	w _
p	m	
p	m	
p	m	
p	m	
p	m	
p	m	
p	m	
p	m	
p	m	
ɪ̆ a	i e	t ͡ j _ .
p	t͡s	_ ɪ
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
g	∅	
b	bʲ	# _
ᶑ	d	. _
ᶑ	d	. _
ᶑ	d	. _
i ̝ o	u u	
i ̝ o	u u	
u u	o u	
t	j	# _
ɪ̆ e	ɪ̆ ɛ	. ∅ _ ŋ .
q	x	# _
gʷ	k ʼʷ	
mʰ	m	
j	β	
j	∅	. _ y
a u	a e	
o ∅ d	w ɛ ɲ	
g r	t l	. _
oː	uː	_ .
i	u	w _
d	j	_ ɪ
d	j	_ ɪ
d	j	_ ɪ
d	j	_ ɪ
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
p	f	_ u
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
b	f	_ ʊ
u m	u ∅	
b ∅	b z	# _ i ̝
m l	m ∅	. _
m l	m ∅	. _
m l	m ∅	. _
m l	m ∅	. _
m l	m ∅	. _
m l	m ∅	. _
ʊ	u	
g	j	# _
t	t͡s	_ ü
t	t͡s	_ ü
t	t͡s	_ ü
ɪ̆ ɐ i	∅ ∅ i	. ∅ _ .
c	cˀ	# _
c	∅	_ #
t	ȹ	_ u
t	ȹ	_ u
t	ȹ	_ u
t	ȹ	_ u
t	ȹ	_ u
t	ȹ	_ u
t	ȹ	_ u
t	ȹ	_ u
t	r	_ ɪ
u d	i ɲ	
l	l ̠	
l	l ̠	
c	t ̠	
c	t ̠	
c	t ̠	
c	t ̠	
u ̝ o	m ̀	
b	d͡z	_ ü
g	ɣ	_ ʊ
o e	w ɛ	
xʷ	h	_ i
xʷ	h	_ i
kʰ r	h ∅	. _
kʰ r	h ∅	. _
kʰ r	h ∅	. _
g	k	# _ n
o u ̝	ɔ ɔ	
t	∅	_ ɪ
t	∅	_ ɪ
t	∅	_ ɪ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
g	f	_ ʊ
t	t͡s	# _ i u ̝
d	ʃ	_ ɪ
z	ʐ	. _
e e	e u	
j	∅	e _ a
j	∅	e _ a
l	ɣ	. k _
z	sʰ	. _
s	tʲ	_ i
ɨ	u	_ o
t	v	_ u
b	m	_ u
b	m	_ u
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
i i	e e	
k	h	_ i
k	h	_ i
k	h	_ i
k	h	_ i
k	h	_ i
k	h	_ i
k	h	_ i
g	d͡z	# _
b	β	_ e
b	β	_ e
